law_id,law_name,article_no,article_title,article_text
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,1,목적,"제1조(목적) 이 규칙은 「수도법」 제14조에 따라 인증을 받아야 하는 수도용 자재와 제품의 범위, 인증의 방법ㆍ절차, 수수료 및 인증의 표시방법 등에 관한 사항을 규정함을 목적으로 한다. <개정 2020.11.27>"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,1,,제1장 총 칙
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,2,수도용 자재와 제품의 범위,"제2조(수도용 자재와 제품의 범위) 「수도법」(이하 ""법""이라 한다) 제14조제1항에 따른 인증(이하 ""인증""이라 한다)을 받아야 하는 수도용 자재와 제품의 범위는 별표 1과 같다. <개정 2014.7.1>"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,3,학교ㆍ연구기관 등의 범위,"제3조(학교ㆍ연구기관 등의 범위) 법 제14조제2항 단서에서 ""기후에너지환경부령으로 정하는 자""란 다음 각 호의 기관 등을 말한다. <개정 2018.6.12, 2025.10.1>
  [1.] 1.  국ㆍ공립 연구기관
  [2.] 2.  「정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률」 제2조에 따른 정부출연연구기관 또는 「과학기술분야 정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률」 제2조에 따른 과학기술분야 정부출연연구기관
  [3.] 3.  「특정연구기관 육성법」 제2조에 따른 특정연구기관
  [4.] 4.  「고등교육법」 제2조에 따른 학교
  [5.] 5.  「민법」 또는 다른 법률에 따라 설립된 법인인 연구기관
  [6.] 6.  「기초연구진흥 및 기술개발지원에 관한 법률」 제14조제1항제2호에 따른 기업부설연구소 및 기업의 연구개발전담부서
  [7.] 7.  「산업기술연구조합 육성법」제2조에 따른 산업기술연구조합
  [8.] 8.  그 밖에 관계 중앙행정기관의 장이 시험ㆍ연구목적으로 수도용 자재와 제품을 제조ㆍ수입할 필요가 있다고 인정하여 지정하는 연구기관"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,4,,제2장 인증심사의 방법ㆍ절차 등
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,4,인증 신청,"제4조(인증 신청) 인증을 받으려는 자는 별지 제1호서식의 위생안전기준 인증 신청서에 다음 각 호의 서류를 첨부하여 「물관리기술 발전 및 물산업 진흥에 관한 법률」 제19조에 따른 한국물기술인증원(이하 ""인증원""이라 한다)에 제출해야 한다. <개정 2014.7.1, 2019.12.20, 2020.8.12, 2024.12.30>
  [1.] 1.  「수도법 시행령」(이하 ""영""이라 한다) 제24조의2제1항에 해당하는 제품인 경우 이를 증명하는 인증서 등의 서류
  [2.] 2.  제6조제2항에 해당하는 경우에는 이를 증명하는 서류
  [3.] 3.  수도용 자재와 제품을 구성하는 재료의 물질(부품도 포함한다) 정보 명세서
  [4.] 4.  수도용 자재와 제품이 물과 접촉하는 면적ㆍ부피의 값(산출을 위한 수도용 자재와 제품의 치수를 포함한다)과 제원(諸元: 자재와 제품의 치수나 무게 등의 성능과 특성을 나타낸 수적 지표) 등이 구체적으로 표시된 설계도면
  [5.] 5.  제조ㆍ검사설비에 관한 명세서
  [6.] 6.  별표 2 각 호의 관리규정 목록
  [7.] 7.  사업자등록증 사본
  [8.] 8.  인증 신청 대상 수도용 자재와 제품별 사진 및 모델명"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,5,인증의 방법 및 절차,"제5조(인증의 방법 및 절차)
[①] ① 인증은 공장심사, 제품시험 및 인증심의 순서로 진행하되, 해당 절차의 세부 내용은 다음 각 호의 구분에 따른다. <개정 2014.7.1, 2025.10.1>
  [1.] 1.  공장심사: 수도용 자재와 제품을 연속적ㆍ안정적으로 생산할 수 있는 시설 및 인력을 갖추고 있는지에 대한 심사
  [2.] 2.  제품시험: 수도용 자재와 제품이 영 제24조에 따른 위생안전기준(이하 ""위생안전기준""이라 한다)에 맞는지를 기후에너지환경부장관이 고시한 공정시험방법에 따라 시험
  [3.] 3.  인증심의: 인증의 합격여부 및 유지 등에 관한 사항을 심의
[②] ② 인증원은 인증을 하려는 경우에는 공장심사를 실시하기 전에 신청인에게 공장심사의 일정, 수수료 및 인증업무를 담당하는 2명 이내로 구성된 인증심사반의 명단을 통보해야 한다. <개정 2014.7.1, 2020.8.12>
[③] ③ 위생안전기준 인증의 방법 및 절차에 관하여 필요한 세부 사항은 인증원의 운영규정으로 정한다. <개정 2020.8.12>"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,6,공장심사,"제6조(공장심사)
[①] ① 공장심사항목은 별표 2와 같다. <개정 2016.7.27>
[②] ② 인증원은 수도용 자재와 제품이 다음 각 호의 어느 하나에 해당하는 경우에는 공장심사항목 중 일부를 생략할 수 있다. <개정 2016.7.27, 2020.8.12>
  [1.] 1.  영 제24조의2제1항제1호부터 제3호까지의 제품에 해당하는 경우
  [2.] 2.  국제표준화기구(ISO)가 품질경영체제에 관하여 정한 국제규격에 적합함을 인증받거나 「전기용품 및 생활용품 안전관리법」 제5조에 따른 안전인증을 받은 경우
  [3.] 3.  그 밖에 다른 법령에 따른 인증을 통해 품질보증체계에 대한 심사를 받은 경우
[③] ③ 인증원은 제7조에 따른 제품시험에 불합격한 수도용 자재와 제품에 대하여 1개월 이내에 다시 인증 신청을 받은 경우 1회에 한하여 공장심사항목 중 일부를 생략할 수 있다. <신설 2024.12.30>
[④] ④ 공장심사항목에 대한 심사기준과 제2항 및 제3항에 따른 공장심사항목 중 일부 생략 기준은 기후에너지환경부장관이 정하여 고시한다. <개정 2024.12.30, 2025.10.1>"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,7,제품시험,"제7조(제품시험)
[①] ① 제품시험은 공장심사에 합격한 경우에만 실시한다. <신설 2020.8.12>
[②] ② 인증원은 제품시험을 실시하는 경우에는 법 제14조의3에 따라 지정된 검사기관에 의뢰해야 한다. <개정 2020.8.12, 2024.12.30>"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,8,인증서 및 인증표시,"제8조(인증서 및 인증표시)
[①] ① 인증원은 인증심의 결과 수도용 자재와 제품이 위생안전기준에 맞는 경우에는 별지 제2호서식의 위생안전기준 인증서(이하 ""인증서""라 한다)를 발급해야 한다. <개정 2014.7.1, 2020.8.12>
[②] ② 법 제14조제4항에 따라 인증을 받은 자가 인증을 받은 수도용 자재와 제품(이하 ""인증제품""이라 한다) 및 그 포장에 표시하는 인증 표시는 별표 3과 같다. <개정 2014.7.1>
[③] ③ 인증원은 제1항에 따라 인증서를 발급받은 자가 영문 인증서의 발급을 요청하는 경우에는 별지 제2호의2서식의 영문 인증서를 발급해야 한다. <신설 2014.7.1, 2020.8.12>"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,9,인증의 변경신청 등,"제9조(인증의 변경신청 등)
[①] ① 인증을 받은 자는 생산공장의 이전, 생산시설 및 공정의 변경 또는 인증제품의 재질 변경이 있는 경우에는 그 사유가 발생한 날부터 30일 이내에 별지 제3호서식의 위생안전기준 인증 변경 신청서에 다음 각 호의 서류를 첨부하여 인증원에 제출해야 한다. 다만, 제출해야 하는 서류가 제4조에 따른 인증을 받기 위하여 제출한 서류와 내용상 동일한 경우 그 서류는 제출하지 않는다. <개정 2014.7.1, 2020.8.12>
  [1.] 1.  삭제 <2024.12.30>
  [2.] 2.  사업자등록증 사본
  [3.] 3.  제조ㆍ검사 설비에 관한 명세서
  [4.] 4.  별표 2 각 호의 관리규정 목록
  [5.] 5.  인증제품의 물질정보 명세서
  [6.] 6.  변경내용을 확인할 수 있는 서류
[②] ② 인증원은 제1항에 따른 신청을 받은 경우 그 신청을 한 자에게 인증서를 발급하거나 인증을 받게 하는 등의 조치를 해야 한다. <개정 2014.7.1, 2020.8.12>
[③] ③ 제2항에 따라 인증을 받아야 하는 경우에는 제5조부터 제8조까지의 규정을 준용한다. <개정 2014.7.1>
[④] ④ 인증을 받은 자는 다음 각 호의 어느 하나에 해당하는 경우에는 별지 제4호서식의 인증서의 경미한 사항의 변경 등 신청서에 변경내용을 확인할 수 있는 서류를 첨부하여 인증원에 제출해야 한다. 다만, 제3호의 경우에는 인증을 받은 자의 지위를 승계한 자가 제출할 수 있다. <신설 2024.12.30>
  [1.] 1.  대표자가 변경된 경우
  [2.] 2.  상호를 변경한 경우
  [3.] 3.  영업양도 등의 사유로 인증을 받은 자의 지위가 다른 자에게 승계되는 경우
  [4.] 4.  동일 제품에 대한 2개 이상의 인증서를 통합하여 발급받으려는 경우
  [5.] 5.  제1호부터 제4호까지의 경우 외에 기존 인증서에 표시된 내용 중 경미한 사항이 변경된 경우"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,10,인증서의 반납,"제10조(인증서의 반납) 인증을 받은 자는 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 인증서를 인증원에 반납해야 한다. <개정 2020.8.12>
  [1.] 1.  법 제14조의2에 따라 인증이 취소된 경우
  [2.] 2.  폐업한 경우"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,11,,제11조
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,11,정기검사의 주기,제11조의2(정기검사의 주기) 인증을 받은 자는 인증일을 기준으로 2년마다 해당 인증제품에 대하여 법 제14조제6항에 따른 정기검사를 받아야 한다.
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,11,정기검사의 신청,"제11조의3(정기검사의 신청)
[①] ① 제11조의2에 따라 정기검사를 받아야 하는 자는 인증원에 같은 조에 따른 2년의 주기가 만료되기 전까지 별지 제1호서식의 위생안전기준 정기검사 신청서에 제4조 각 호의 서류를 첨부하여 인증제품에 대한 정기검사를 신청해야 한다. 다만, 제출해야 하는 서류가 제4조 또는 제9조제1항에 따라 제출한 서류와 내용상 동일한 경우 그 서류는 제출하지 않는다. <개정 2020.8.12>
[②] ② 제1항에 따라 정기검사를 받아야 하는 자는 정기검사를 받아야 하는 인증제품이 시기적으로 서로 다른 경우에는 제11조의2에 따른 2년의 주기 내에 있는 인증제품을 일괄하여 정기검사 신청을 할 수 있다.
[③] ③ 정기검사 만료일 전까지 정기검사 신청을 한 경우에는 인증제품에 대한 정기검사를 받은 것으로 본다."
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,11,정기검사의 방법 및 절차 등,제11조의4(정기검사의 방법 및 절차 등) 정기검사의 방법 및 절차는 제5조부터 제8조까지의 규정을 준용한다.
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,11,인증제품의 수시검사,"제11조의5(인증제품의 수시검사)
[①] ① 기후에너지환경부장관은 인증제품이 다음 각 호의 어느 하나에 해당하는 경우에는 인증원으로 하여금 법 제14조제7항에 따른 수시검사(이하 ""수시검사""라 한다)를 실시하도록 해야 한다. <개정 2014.7.1, 2018.6.12, 2020.8.12, 2025.10.1>
  [1.] 1.  인증제품 품질 저하로 많은 소비자에게 피해가 발생하였거나 발생할 우려가 있다고 판단된 경우
  [2.] 2.  정부기관, 「공공기관의 운영에 관한 법률」에 따른 공공기관, 소비자단체 등에서 실시한 자체 시험 결과가 위생안전기준에 맞지 않은 경우
  [3.] 3.  그 밖에 기후에너지환경부장관이 필요하다고 인정한 경우
[②] ② 수시검사의 방법 및 기준은 제5조제1항제2호에 따른 제품시험의 방법 및 기준을 따른다. <신설 2018.6.12>
[③] ③ 인증원은 수시검사 결과 수도용 자재와 제품이 위생안전기준에 맞지 않는 경우에는 그 결과를 인증을 받은 자에게 통보하고, 제13조제1항에 따른 위생안전기준 인증제품 정보망에 그 내용을 게재해야 한다. <개정 2018.6.12, 2020.8.12>"
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,12,,제12조 삭제 <2024.12.30>
48df5a69-8ce1-490f-97a8-b2c6bc82c3d7,수도용 자재와 제품의 위생안전기준 인증 등에 관한 규칙,13,인증정보망 구축 및 활용,"제13조(인증정보망 구축 및 활용)
[①] ① 인증원은 인증제품의 정보를 제공하기 위해 위생안전기준 인증제품 정보망(이하 ""인증정보망""이라 한다)을 구축ㆍ운영해야 한다. <개정 2020.8.12>
[②] ② 인증원은 인증제품에 대하여 다음 각 호의 정보를 인증정보망에 게재해야 한다. <개정 2020.8.12, 2025.10.1>
  [1.] 1.  제품명
  [2.] 2.  종류, 등급, 호칭, 용도
  [3.] 3.  인증일
  [4.] 4.  법 제14조의2에 따라 인증이 취소된 경우 그 결과
  [5.] 5.  그 밖에 사용자에게 명확한 인증제품의 정보를 제공하기 위해 기후에너지환경부장관이 필요하다고 판단하는 정보
[③] ③ 인증원은 인증정보망을 이용하여 인증서를 발급할 수 있다. <신설 2024.12.30>"
